+--------------------------+--------------------------+----------------------------------------------------------------------------------------------------------+
|       Launch Clock       |      Capture Clock       |                                                 Pin                                                      |
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Using_DCache.Using_WriteBack.DCache_wb_I1/Using_Perf_4.WB_DCache_Valid_Read_data_reg[20]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                             DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT161/dataOut9_reg[28]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                             DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT161/dataOut9_reg[27]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/axi_uartlite_0/U0/UARTLITE_CORE_I/UARTLITE_RX_I/SRL_FIFO_I/I_SRL_FIFO_RBU_F/CNTR_INCR_DECR_ADDN_F_I/INFERRED_GEN.cnt_i_reg[4]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Using_ICache.ICache_I1/Using_Victim_Cache.victim_cache_I1/valid_victim_addr_reg[2]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                                    DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/dataOut15_reg[1]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg6A22_reg[30]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Using_ICache.ICache_I1/Using_Victim_Cache.victim_cache_I1/valid_victim_addr_reg[4]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg6A22_reg[31]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg2M26_reg[10]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Using_DCache.Using_WriteBack.DCache_wb_I1/Using_Perf_4.WB_DCache_Valid_Read_data_reg[24]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT641/dataOut34_reg[23]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0_axi_periph/s02_couplers/auto_pc/inst/gen_axilite.gen_b2s_conv.axilite_b2s/SI_REG/r.r_pipe/m_payload_i_reg[22]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT641/dataOut24_reg[25]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                                    DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/dataOut30_reg[1]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Using_DCache.Using_WriteBack.DCache_wb_I1/Using_Perf_4.WB_DCache_Valid_Read_data_reg[5]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg6A22_reg[29]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                             DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT642/s_stg2M53_reg[9]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                                    DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/dataOut43_reg[0]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                                    DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/dataOut0_reg[12]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Using_ICache.ICache_I1/Using_Victim_Cache.victim_cache_I1/lru_victim_1_reg[1]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                                    DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/dataOut37_reg[3]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Using_DCache.Using_WriteBack.DCache_wb_I1/Using_Perf_4.WB_DCache_Valid_Read_data_reg[7]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0_axi_periph/s03_couplers/auto_pc/inst/gen_axilite.gen_b2s_conv.axilite_b2s/RD.ar_channel_0/cmd_translator_0/wrap_cmd_0/axaddr_wrap_reg[7]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Using_DCache.Using_WriteBack.DCache_wb_I1/Using_Victim_Cache.victim_cache_I1/valid_victim_addr_reg[0]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0_axi_periph/s03_couplers/auto_pc/inst/gen_axilite.gen_b2s_conv.axilite_b2s/RD.r_channel_0/rd_data_fifo_0/cnt_read_reg[4]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg6A22_reg[28]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT321/dataOut14_reg[19]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                                    DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/dataOut0_reg[21]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0_axi_periph/s03_couplers/auto_pc/inst/gen_axilite.gen_b2s_conv.axilite_b2s/RD.ar_channel_0/cmd_translator_0/s_axburst_eq1_reg/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                                    DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/dataOut28_reg[9]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Using_ICache.ICache_I1/Cache_Interface_I1/Using_AXI.Use_Read_Data_Active.read_data_counter_reg[1]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                                                DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/t_InCLK_reg[1]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                   DCTCop_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Decode_I/ex_suspend_i_reg/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |      DCTCop_i/microblaze_0_axi_periph/xbar/inst/gen_sasd.crossbar_sasd_0/reg_slice_r/skid_buffer_reg[6]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                                    DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/dataOut0_reg[18]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                        DCTCop_i/axi_uartlite_0/U0/AXI_LITE_IPIF_I/I_SLAVE_ATTACHMENT/s_axi_bvalid_i_reg/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0_axi_periph/s02_couplers/auto_pc/inst/gen_axilite.gen_b2s_conv.axilite_b2s/WR.b_channel_0/mhandshake_r_reg/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                             DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg2M26_reg[9]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0_axi_periph/s03_couplers/auto_pc/inst/gen_axilite.gen_b2s_conv.axilite_b2s/RD.ar_channel_0/cmd_translator_0/wrap_cmd_0/axaddr_wrap_reg[6]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                              DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT81/dataOut5_reg[22]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Using_DCache.Using_WriteBack.DCache_wb_I1/Using_Perf_4.WB_DCache_Valid_Read_data_reg[6]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Using_DCache.Using_WriteBack.DCache_wb_I1/Using_Perf_4.WB_DCache_Valid_Read_data_reg[22]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0_axi_periph/s02_couplers/auto_pc/inst/gen_axilite.gen_b2s_conv.axilite_b2s/SI_REG/r.r_pipe/m_payload_i_reg[27]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0_axi_periph/s02_couplers/auto_pc/inst/gen_axilite.gen_b2s_conv.axilite_b2s/SI_REG/r.r_pipe/m_payload_i_reg[10]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg6A22_reg[26]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0_axi_periph/s02_couplers/auto_pc/inst/gen_axilite.gen_b2s_conv.axilite_b2s/SI_REG/r.r_pipe/m_payload_i_reg[21]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg6A22_reg[27]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0_axi_periph/s02_couplers/auto_pc/inst/gen_axilite.gen_b2s_conv.axilite_b2s/SI_REG/r.r_pipe/m_payload_i_reg[9]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0_axi_periph/s02_couplers/auto_pc/inst/gen_axilite.gen_b2s_conv.axilite_b2s/SI_REG/r.r_pipe/m_payload_i_reg[11]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg6A22_reg[25]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Use_Debug_Logic.Master_Core.Debug_Perf/Performance_Debug_Control.dbg_state_nohalt_reg/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg6A22_reg[24]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0_axi_periph/s02_couplers/auto_pc/inst/gen_axilite.gen_b2s_conv.axilite_b2s/SI_REG/r.r_pipe/m_payload_i_reg[6]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0_axi_periph/s02_couplers/auto_pc/inst/gen_axilite.gen_b2s_conv.axilite_b2s/SI_REG/r.r_pipe/m_payload_i_reg[13]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |  DCTCop_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Using_ICache.ICache_I1/valid_Bits_1_reg[1]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT161/dataOut12_reg[31]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                             DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg2M26_reg[8]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0_axi_periph/s03_couplers/auto_pc/inst/gen_axilite.gen_b2s_conv.axilite_b2s/RD.ar_channel_0/cmd_translator_0/wrap_cmd_0/axaddr_wrap_reg[4]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                                                DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/t_InCLK_reg[0]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                              DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT162/s_stg38_reg[20]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0_axi_periph/s03_couplers/auto_pc/inst/gen_axilite.gen_b2s_conv.axilite_b2s/RD.ar_channel_0/cmd_translator_0/wrap_cmd_0/axaddr_wrap_reg[11]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0_axi_periph/s03_couplers/auto_pc/inst/gen_axilite.gen_b2s_conv.axilite_b2s/RD.ar_channel_0/cmd_translator_0/wrap_cmd_0/axaddr_wrap_reg[5]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                             DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT161/dataOut6_reg[11]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg6A22_reg[22]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0_axi_periph/s02_couplers/auto_pc/inst/gen_axilite.gen_b2s_conv.axilite_b2s/SI_REG/r.r_pipe/m_payload_i_reg[31]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0_axi_periph/s02_couplers/auto_pc/inst/gen_axilite.gen_b2s_conv.axilite_b2s/SI_REG/r.r_pipe/m_payload_i_reg[23]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg6A22_reg[23]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Using_DCache.Using_WriteBack.DCache_wb_I1/Using_Perf_4.WB_DCache_Valid_Read_data_reg[2]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                              DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/s_DCT32Stg1In31_reg[5]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0_axi_periph/s03_couplers/auto_pc/inst/gen_axilite.gen_b2s_conv.axilite_b2s/RD.ar_channel_0/cmd_translator_0/wrap_cmd_0/axaddr_wrap_reg[3]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/axi_uartlite_0/U0/UARTLITE_CORE_I/UARTLITE_RX_I/SRL_FIFO_I/I_SRL_FIFO_RBU_F/CNTR_INCR_DECR_ADDN_F_I/INFERRED_GEN.cnt_i_reg[3]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Using_DCache.Using_WriteBack.DCache_wb_I1/Cache_Interface_I1/Using_AXI.Use_Read_Back_to_Back_Stall.stall_back_to_back_read_reg/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/axi_uartlite_0/U0/UARTLITE_CORE_I/UARTLITE_RX_I/SRL_FIFO_I/I_SRL_FIFO_RBU_F/CNTR_INCR_DECR_ADDN_F_I/INFERRED_GEN.cnt_i_reg[2]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Using_DCache.Using_WriteBack.DCache_wb_I1/Using_Victim_Cache.victim_cache_I1/valid_victim_addr_reg[3]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0_axi_periph/s03_couplers/auto_pc/inst/gen_axilite.gen_b2s_conv.axilite_b2s/RD.ar_channel_0/cmd_translator_0/s_axburst_eq0_reg/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                 DCTCop_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Decode_I/ex_Sel_SPR_FSR_reg/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg6A22_reg[21]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Using_DCache.Using_WriteBack.DCache_wb_I1/Using_Victim_Cache.victim_cache_I1/valid_victim_addr_reg[1]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                 DCTCop_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Decode_I/ex_hibernate_i_reg/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0_axi_periph/s03_couplers/auto_pc/inst/gen_axilite.gen_b2s_conv.axilite_b2s/RD.ar_channel_0/cmd_translator_0/wrap_cmd_0/axaddr_wrap_reg[9]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Data_Flow_I/FPU_I/Use_FPU.Using_FPU_Extended.fpu_conv_I1/left_right_shifter.mux3_reg[0]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                    DCTCop_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Decode_I/ex_mfsmsr_i_reg/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg6A22_reg[20]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Using_DCache.Using_WriteBack.DCache_wb_I1/Using_Perf_4.WB_DCache_Valid_Read_data_reg[0]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                              DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/s_DCT32Stg1In31_reg[3]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Using_DCache.Using_WriteBack.DCache_wb_I1/Using_Victim_Cache.victim_cache_I1/valid_victim_addr_reg[4]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT641/dataOut51_reg[31]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0_axi_periph/s03_couplers/auto_pc/inst/gen_axilite.gen_b2s_conv.axilite_b2s/RD.ar_channel_0/cmd_translator_0/wrap_cmd_0/axaddr_wrap_reg[8]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                              DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/s_DCT32Stg1In31_reg[4]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0_axi_periph/s02_couplers/auto_pc/inst/gen_axilite.gen_b2s_conv.axilite_b2s/SI_REG/r.r_pipe/m_payload_i_reg[28]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Data_Flow_I/Using_Div_Unit.Div_unit_I1/div_iterations_early_reg/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                             DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT321/dataOut9_reg[30]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Using_DCache.Using_WriteBack.DCache_wb_I1/Using_Victim_Cache.victim_cache_I1/valid_victim_addr_reg[5]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0_axi_periph/s02_couplers/auto_pc/inst/gen_axilite.gen_b2s_conv.axilite_b2s/SI_REG/aw.aw_pipe/m_payload_i_reg[10]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0_axi_periph/s02_couplers/auto_pc/inst/gen_axilite.gen_b2s_conv.axilite_b2s/SI_REG/r.r_pipe/m_payload_i_reg[26]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |  DCTCop_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Using_ICache.ICache_I1/valid_Bits_1_reg[2]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT641/dataOut51_reg[28]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                             DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT641/dataOut25_reg[8]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0_axi_periph/s02_couplers/auto_pc/inst/gen_axilite.gen_b2s_conv.axilite_b2s/SI_REG/r.r_pipe/m_payload_i_reg[17]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                             DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT321/dataOut9_reg[31]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                              DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/s_DCT32Stg1In31_reg[7]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0/U0/MicroBlaze_Core_I/Performance.Core/Using_DCache.Using_WriteBack.DCache_wb_I1/Using_Perf_4.WB_DCache_Valid_Read_data_reg[30]/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |DCTCop_i/microblaze_0_axi_periph/s02_couplers/auto_pc/inst/gen_axilite.gen_b2s_conv.axilite_b2s/SI_REG/ar.ar_pipe/aresetn_d_reg[1]_inv/D|
| clk_out1_DCTCop_clk_wiz_1_1 |clk_out1_DCTCop_clk_wiz_1_1 |                            DCTCop_i/DCTs_0/U0/DCTs_v1_0_S00_AXI_inst/DCTKERNEL/DCT322/s_stg6A22_reg[18]/D|
